source_model_name,evaluation_window_index,training_window_indices,objective_kind,seed,model_backbone,max_epochs,learning_rate,train_sequence_count,evaluation_sequence_count,action_target_count,nonzero_action_target_count,returns_to_go_nonzero_count,regret_reward_target_nonzero_count,content_overlap_candidate_row_count,independent_holdout,dt_selected_mean_regret_uah,dt_selected_median_regret_uah,v2_plus_mean_regret_uah,v2_plus_median_regret_uah,strict_mean_regret_uah,dt_minus_v2_plus_mean_regret_uah,non_v2_plus_switch_count,abstention_count,switch_win_count,switch_loss_count,observed_tail_loss_count,eval_cross_entropy_loss,eval_decision_aware_ranking_loss,promotable_v13_permitted_training_rows,promotion_gate_passed,market_execution_enabled,run_directory
nbeatsx_official_global_panel_v1,1,"4,3,2",cross_entropy_candidate_index,7,huggingface_decision_transformer_model,3,0.001,270,90,1440,1080,766,766,0,true,193.35903743994504,68.89100646972656,193.35903743994504,68.89100646972656,310.5828074415939,0.0,0,90,0,0,0,1.18790602684021,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_1\cross_entropy_candidate_index\seed_7
nbeatsx_official_global_panel_v1,1,"4,3,2",decision_aware_regret_value_ranking,42,huggingface_decision_transformer_model,3,0.001,270,90,1440,1080,766,766,0,true,193.35903743994504,68.89100646972656,193.35903743994504,68.89100646972656,310.5828074415939,0.0,0,0,0,0,0,1.3268823623657227,1.2462823390960693,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_1\decision_aware_regret_value_ranking\seed_42
nbeatsx_official_global_panel_v1,1,"4,3,2",decision_aware_regret_value_ranking,2026,huggingface_decision_transformer_model,3,0.001,270,90,1440,1080,766,766,0,true,193.35903743994504,68.89100646972656,193.35903743994504,68.89100646972656,310.5828074415939,0.0,0,0,0,0,0,1.2609715461730957,1.2615418434143066,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_1\decision_aware_regret_value_ranking\seed_2026
nbeatsx_official_global_panel_v1,1,"4,3,2",decision_aware_regret_value_ranking,7,huggingface_decision_transformer_model,3,0.001,270,90,1440,1080,766,766,0,true,193.35903743994504,68.89100646972656,193.35903743994504,68.89100646972656,310.5828074415939,0.0,0,0,0,0,0,1.3130013942718506,1.2447446584701538,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_1\decision_aware_regret_value_ranking\seed_7
nbeatsx_official_global_panel_v1,2,"4,3",cross_entropy_candidate_index,42,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,557,557,0,true,279.021590646108,175.12129974365234,279.021590646108,175.12129974365234,847.2987777007951,0.0,0,85,0,0,0,1.212933897972107,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_2\cross_entropy_candidate_index\seed_42
nbeatsx_official_global_panel_v1,2,"4,3",cross_entropy_candidate_index,2026,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,557,557,0,true,279.021590646108,175.12129974365234,279.021590646108,175.12129974365234,847.2987777007951,0.0,0,52,0,0,0,1.1611285209655762,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_2\cross_entropy_candidate_index\seed_2026
nbeatsx_official_global_panel_v1,2,"4,3",cross_entropy_candidate_index,7,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,557,557,0,true,279.021590646108,175.12129974365234,279.021590646108,175.12129974365234,847.2987777007951,0.0,0,90,0,0,0,1.192858338356018,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_2\cross_entropy_candidate_index\seed_7
nbeatsx_official_global_panel_v1,2,"4,3",decision_aware_regret_value_ranking,42,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,557,557,0,true,279.021590646108,175.12129974365234,279.021590646108,175.12129974365234,847.2987777007951,0.0,0,0,0,0,0,1.3045103549957275,1.2333844900131226,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_2\decision_aware_regret_value_ranking\seed_42
nbeatsx_official_global_panel_v1,2,"4,3",decision_aware_regret_value_ranking,2026,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,557,557,0,true,279.021590646108,175.12129974365234,279.021590646108,175.12129974365234,847.2987777007951,0.0,0,0,0,0,0,1.2468256950378418,1.2433671951293945,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_2\decision_aware_regret_value_ranking\seed_2026
nbeatsx_official_global_panel_v1,2,"4,3",decision_aware_regret_value_ranking,7,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,557,557,0,true,279.021590646108,175.12129974365234,279.021590646108,175.12129974365234,847.2987777007951,0.0,0,0,0,0,0,1.2912770509719849,1.2397483587265015,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_2\decision_aware_regret_value_ranking\seed_7
nbeatsx_official_global_panel_v1,3,4,cross_entropy_candidate_index,42,huggingface_decision_transformer_model,3,0.001,90,90,720,540,344,344,0,true,411.496606830901,184.13091278076172,411.496606830901,184.13091278076172,664.6770030127632,0.0,0,90,0,0,0,1.2198197841644287,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_3\cross_entropy_candidate_index\seed_42
nbeatsx_official_global_panel_v1,3,4,cross_entropy_candidate_index,2026,huggingface_decision_transformer_model,3,0.001,90,90,720,540,344,344,0,true,411.496606830901,184.13091278076172,411.496606830901,184.13091278076172,664.6770030127632,0.0,0,69,0,0,0,1.158692717552185,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_3\cross_entropy_candidate_index\seed_2026
nbeatsx_official_global_panel_v1,3,4,cross_entropy_candidate_index,7,huggingface_decision_transformer_model,3,0.001,90,90,720,540,344,344,0,true,432.5897537775893,192.8773422241211,411.496606830901,184.13091278076172,664.6770030127632,21.093146946688307,9,81,0,3,3,1.1964746713638306,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_3\cross_entropy_candidate_index\seed_7
nbeatsx_official_global_panel_v1,3,4,decision_aware_regret_value_ranking,42,huggingface_decision_transformer_model,3,0.001,90,90,720,540,344,344,0,true,411.496606830901,184.13091278076172,411.496606830901,184.13091278076172,664.6770030127632,0.0,0,0,0,0,0,1.2741342782974243,1.3084996938705444,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_3\decision_aware_regret_value_ranking\seed_42
nbeatsx_official_global_panel_v1,3,4,decision_aware_regret_value_ranking,2026,huggingface_decision_transformer_model,3,0.001,90,90,720,540,344,344,0,true,411.496606830901,184.13091278076172,411.496606830901,184.13091278076172,664.6770030127632,0.0,0,6,0,0,0,1.2092808485031128,1.304530143737793,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_3\decision_aware_regret_value_ranking\seed_2026
nbeatsx_official_global_panel_v1,3,4,decision_aware_regret_value_ranking,7,huggingface_decision_transformer_model,3,0.001,90,90,720,540,344,344,0,true,411.496606830901,184.13091278076172,411.496606830901,184.13091278076172,664.6770030127632,0.0,0,8,0,0,0,1.2618929147720337,1.3043968677520752,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_3\decision_aware_regret_value_ranking\seed_7
